# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.000000000000000E+08,-2.836877965178572E+00,
8.000600000000000E+08,-2.844574716255078E+00,
8.001200000000000E+08,-2.839397742145128E+00,
8.001800000000000E+08,-2.841284509428321E+00,
8.002400000000000E+08,-2.847621781206081E+00,
8.003000000000000E+08,-2.838040578300707E+00,
8.003600000000000E+08,-2.849178424799143E+00,
8.004200000000000E+08,-2.848683464540975E+00,
8.004800000000000E+08,-2.840025277706302E+00,
8.005400000000000E+08,-2.847303156579122E+00,
8.006000000000000E+08,-2.839501915620375E+00,
8.006600000000000E+08,-2.844294459234456E+00,
8.007200000000000E+08,-2.836267167476794E+00,
8.007800000000000E+08,-2.843182167835840E+00,
8.008400000000000E+08,-2.837318849856469E+00,
8.009000000000000E+08,-2.836055173759191E+00,
8.009600000000000E+08,-2.840770705285439E+00,
8.010200000000000E+08,-2.838748395833065E+00,
8.010800000000000E+08,-2.843632752727440E+00,
8.011400000000000E+08,-2.846349043039915E+00,
8.012000000000000E+08,-2.834561651759864E+00,
8.012600000000000E+08,-2.837609203293819E+00,
8.013200000000000E+08,-2.843469823469953E+00,
8.013800000000000E+08,-2.841180708681828E+00,
8.014400000000000E+08,-2.842885994364760E+00,
8.015000000000000E+08,-2.838237252683612E+00,
8.015600000000000E+08,-2.843200881588607E+00,
8.016200000000000E+08,-2.832885265712716E+00,
8.016800000000000E+08,-2.844646179419463E+00,
8.017400000000000E+08,-2.841154612966889E+00,
8.018000000000000E+08,-2.842374670085923E+00,
8.018600000000000E+08,-2.842246136560043E+00,
8.019200000000000E+08,-2.843784310954135E+00,
8.019800000000000E+08,-2.834896420958747E+00,
8.020400000000000E+08,-2.845173555818825E+00,
8.021000000000000E+08,-2.834575961749443E+00,
8.021600000000000E+08,-2.843879689458133E+00,
8.022200000000000E+08,-2.835247881652684E+00,
8.022800000000000E+08,-2.843779973887814E+00,
8.023400000000000E+08,-2.838725100132147E+00,
8.024000000000000E+08,-2.842015317266646E+00,
8.024600000000000E+08,-2.842227997597882E+00,
8.025200000000000E+08,-2.841104973959712E+00,
8.025800000000000E+08,-2.845459740621932E+00,
8.026400000000000E+08,-2.838345258774496E+00,
8.027000000000000E+08,-2.839427371048130E+00,
8.027600000000000E+08,-2.840208446372527E+00,
8.028200000000000E+08,-2.832543541215137E+00,
8.028800000000000E+08,-2.845723921750242E+00,
8.029400000000000E+08,-2.843070731875634E+00,
8.030000000000000E+08,-2.845738663527308E+00,
8.030600000000000E+08,-2.841289152979342E+00,
8.031200000000000E+08,-2.840699668927086E+00,
8.031800000000000E+08,-2.835970139627491E+00,
8.032400000000000E+08,-2.844842774085694E+00,
8.033000000000000E+08,-2.834686109350812E+00,
8.033600000000000E+08,-2.840422895849674E+00,
8.034200000000000E+08,-2.831848200000955E+00,
8.034800000000000E+08,-2.837442551864711E+00,
8.035400000000000E+08,-2.846815619327432E+00,
8.036000000000000E+08,-2.837064233403615E+00,
8.036600000000000E+08,-2.840721976911792E+00,
8.037200000000000E+08,-2.839335772524487E+00,
8.037800000000000E+08,-2.839410655625488E+00,
8.038400000000000E+08,-2.831893596392620E+00,
8.039000000000000E+08,-2.842770405611879E+00,
8.039600000000000E+08,-2.834586744964315E+00,
8.040200000000000E+08,-2.837302883054276E+00,
8.040800000000000E+08,-2.839359389216416E+00,
8.041400000000000E+08,-2.841523839976746E+00,
8.042000000000000E+08,-2.840155399291707E+00,
8.042600000000000E+08,-2.836443020477593E+00,
8.043200000000000E+08,-2.833166113120469E+00,
8.043800000000000E+08,-2.844948034598434E+00,
8.044400000000000E+08,-2.834318009071009E+00,
8.045000000000000E+08,-2.835720719202894E+00,
8.045600000000000E+08,-2.840055974309815E+00,
8.046200000000000E+08,-2.844947268310347E+00,
8.046800000000000E+08,-2.841899382904750E+00,
8.047400000000000E+08,-2.834595188185586E+00,
8.048000000000000E+08,-2.839268027151010E+00,
8.048600000000000E+08,-2.834085423981962E+00,
8.049200000000000E+08,-2.842169326511978E+00,
8.049800000000000E+08,-2.837151982300637E+00,
8.050400000000000E+08,-2.831681174494600E+00,
8.051000000000000E+08,-2.833539545851194E+00,
8.051600000000000E+08,-2.836109598478089E+00,
8.052200000000000E+08,-2.838641216450094E+00,
8.052800000000000E+08,-2.831822964407821E+00,
8.053400000000000E+08,-2.836189587936157E+00,
8.054000000000000E+08,-2.828235667771924E+00,
8.054600000000000E+08,-2.842057004978811E+00,
8.055200000000000E+08,-2.843086085926796E+00,
8.055800000000000E+08,-2.836248210936067E+00,
8.056400000000000E+08,-2.829543537801329E+00,
8.057000000000000E+08,-2.840568863420229E+00,
8.057600000000000E+08,-2.841360350369913E+00,
8.058200000000000E+08,-2.831557536262134E+00,
8.058800000000000E+08,-2.841982730081676E+00,
8.059400000000000E+08,-2.845832682477791E+00,
8.060000000000000E+08,-2.842997370352219E+00,
8.060600000000000E+08,-2.838829998330699E+00,
8.061200000000000E+08,-2.829482232119310E+00,
8.061800000000000E+08,-2.840372429557823E+00,
8.062400000000000E+08,-2.834443637337794E+00,
8.063000000000000E+08,-2.840905492311903E+00,
8.063600000000000E+08,-2.845021054467116E+00,
8.064200000000000E+08,-2.834349025761207E+00,
8.064800000000000E+08,-2.842719207626134E+00,
8.065400000000000E+08,-2.833750036395183E+00,
8.066000000000000E+08,-2.836569691231766E+00,
8.066600000000000E+08,-2.834356854449349E+00,
8.067200000000000E+08,-2.834791074410829E+00,
8.067800000000000E+08,-2.837769790137522E+00,
8.068400000000000E+08,-2.845435482659297E+00,
8.069000000000000E+08,-2.838866674139204E+00,
8.069600000000000E+08,-2.836227746033654E+00,
8.070200000000000E+08,-2.839557466536802E+00,
8.070800000000000E+08,-2.837600299795147E+00,
8.071400000000000E+08,-2.846031281198806E+00,
8.072000000000000E+08,-2.834105704808413E+00,
8.072600000000000E+08,-2.839781974158782E+00,
8.073200000000000E+08,-2.840638081624833E+00,
8.073800000000000E+08,-2.836389007562348E+00,
8.074400000000000E+08,-2.841124538111601E+00,
8.075000000000000E+08,-2.833131579159531E+00,
8.075600000000000E+08,-2.842403021906363E+00,
8.076200000000000E+08,-2.834746612057639E+00,
8.076800000000000E+08,-2.834497741256274E+00,
8.077400000000000E+08,-2.839525834983161E+00,
8.078000000000000E+08,-2.837912069978778E+00,
8.078600000000000E+08,-2.837025382728180E+00,
8.079200000000000E+08,-2.837568978025655E+00,
8.079800000000000E+08,-2.841551673282176E+00,
8.080400000000000E+08,-2.834862871138393E+00,
8.081000000000000E+08,-2.836183446965116E+00,
8.081600000000000E+08,-2.831834082691524E+00,
8.082200000000000E+08,-2.835271626806172E+00,
8.082800000000000E+08,-2.840356088245663E+00,
8.083400000000000E+08,-2.831840602555926E+00,
8.084000000000000E+08,-2.841985631406550E+00,
8.084600000000000E+08,-2.839364148820613E+00,
8.085200000000000E+08,-2.834086456919919E+00,
8.085800000000000E+08,-2.837642238341866E+00,
8.086400000000000E+08,-2.835576307574417E+00,
8.087000000000000E+08,-2.844056070294986E+00,
8.087600000000000E+08,-2.838610019604515E+00,
8.088200000000000E+08,-2.840219288352102E+00,
8.088800000000000E+08,-2.844545472026494E+00,
8.089400000000000E+08,-2.842998238061652E+00,
8.090000000000000E+08,-2.839843083625572E+00,
8.090600000000000E+08,-2.846481368948350E+00,
8.091200000000000E+08,-2.847005401863210E+00,
8.091800000000000E+08,-2.837213396850904E+00,
8.092400000000000E+08,-2.840375061734097E+00,
8.093000000000000E+08,-2.834313656598069E+00,
8.093600000000000E+08,-2.840836832453755E+00,
8.094200000000000E+08,-2.842528053486911E+00,
8.094800000000000E+08,-2.837030284899203E+00,
8.095400000000000E+08,-2.833472619955676E+00,
8.096000000000000E+08,-2.841021793820893E+00,
8.096600000000000E+08,-2.842734827227773E+00,
8.097200000000000E+08,-2.839561022288234E+00,
8.097800000000000E+08,-2.839389474914665E+00,
8.098400000000000E+08,-2.838252689710258E+00,
8.099000000000000E+08,-2.842360440706870E+00,
8.099600000000000E+08,-2.839836494954757E+00,
8.100200000000000E+08,-2.840684123162827E+00,
8.100800000000000E+08,-2.836276636465777E+00,
8.101400000000000E+08,-2.842166576850266E+00,
8.102000000000000E+08,-2.841127546908865E+00,
8.102600000000000E+08,-2.844870053292410E+00,
8.103200000000000E+08,-2.833301471401004E+00,
8.103800000000000E+08,-2.845059548151637E+00,
8.104400000000000E+08,-2.841076277824057E+00,
8.105000000000000E+08,-2.840033053626466E+00,
8.105600000000000E+08,-2.839247442023409E+00,
8.106200000000000E+08,-2.837878503573752E+00,
8.106800000000000E+08,-2.837885268399436E+00,
8.107400000000000E+08,-2.842805477487305E+00,
8.108000000000000E+08,-2.839532578923479E+00,
8.108600000000000E+08,-2.844213162305663E+00,
8.109200000000000E+08,-2.845032093651384E+00,
8.109800000000000E+08,-2.839215237691326E+00,
8.110400000000000E+08,-2.846688925535941E+00,
8.111000000000000E+08,-2.837856463754218E+00,
8.111600000000000E+08,-2.838732671489234E+00,
8.112200000000000E+08,-2.841455731111202E+00,
8.112800000000000E+08,-2.838718679879979E+00,
8.113400000000000E+08,-2.845525833849815E+00,
8.114000000000000E+08,-2.839405744883661E+00,
8.114600000000000E+08,-2.843147072796466E+00,
8.115200000000000E+08,-2.841733378851834E+00,
8.115800000000000E+08,-2.847438148552892E+00,
8.116400000000000E+08,-2.839255151890226E+00,
8.117000000000000E+08,-2.845317274811226E+00,
8.117600000000000E+08,-2.836724249502072E+00,
8.118200000000000E+08,-2.838028418566409E+00,
8.118800000000000E+08,-2.847281694856963E+00,
8.119400000000000E+08,-2.845785742489191E+00,
8.120000000000000E+08,-2.841348229575090E+00,
8.120600000000000E+08,-2.846573975906706E+00,
8.121200000000000E+08,-2.839831832627294E+00,
8.121800000000000E+08,-2.842191916388139E+00,
8.122400000000000E+08,-2.850371725221239E+00,
8.123000000000000E+08,-2.845831227100553E+00,
8.123600000000000E+08,-2.846450498372066E+00,
8.124200000000000E+08,-2.839582249457411E+00,
8.124800000000000E+08,-2.842827561803351E+00,
8.125400000000000E+08,-2.842127788027687E+00,
8.126000000000000E+08,-2.839790922298542E+00,
8.126600000000000E+08,-2.846343036908160E+00,
8.127200000000000E+08,-2.837244640701217E+00,
8.127800000000000E+08,-2.851744880892761E+00,
8.128400000000000E+08,-2.845571874144150E+00,
