# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.076800000000000E+08,-3.330976656788676E+00,
8.077400000000000E+08,-3.333049105574732E+00,
8.078000000000000E+08,-3.341626072670650E+00,
8.078600000000000E+08,-3.329501336380582E+00,
8.079200000000000E+08,-3.325961482760655E+00,
8.079800000000000E+08,-3.322933328846174E+00,
8.080400000000000E+08,-3.321489859862514E+00,
8.081000000000000E+08,-3.321041501180528E+00,
8.081600000000000E+08,-3.317994978998715E+00,
8.082200000000000E+08,-3.318335941427443E+00,
8.082800000000000E+08,-3.312173290486928E+00,
8.083400000000000E+08,-3.312670078940027E+00,
8.084000000000000E+08,-3.313032014118852E+00,
8.084600000000000E+08,-3.304180952863127E+00,
8.085200000000000E+08,-3.299063075331707E+00,
8.085800000000000E+08,-3.294909148661182E+00,
8.086400000000000E+08,-3.304994962240656E+00,
8.087000000000000E+08,-3.302462575237568E+00,
8.087600000000000E+08,-3.293961603885937E+00,
8.088200000000000E+08,-3.298893614565722E+00,
8.088800000000000E+08,-3.294402142574216E+00,
8.089400000000000E+08,-3.286422306203514E+00,
8.090000000000000E+08,-3.282394190166537E+00,
8.090600000000000E+08,-3.286216302957996E+00,
8.091200000000000E+08,-3.284423313077143E+00,
8.091800000000000E+08,-3.280512002668617E+00,
8.092400000000000E+08,-3.276185887388832E+00,
8.093000000000000E+08,-3.278585908122675E+00,
8.093600000000000E+08,-3.270865789260738E+00,
8.094200000000000E+08,-3.275769656171629E+00,
8.094800000000000E+08,-3.273175132708380E+00,
8.095400000000000E+08,-3.271861692175276E+00,
8.096000000000000E+08,-3.271841233330715E+00,
8.096600000000000E+08,-3.264105974021745E+00,
8.097200000000000E+08,-3.258602930599560E+00,
8.097800000000000E+08,-3.259137927296991E+00,
8.098400000000000E+08,-3.256200498219159E+00,
8.099000000000000E+08,-3.260308390301496E+00,
8.099600000000000E+08,-3.253185118726907E+00,
8.100200000000000E+08,-3.254304953704145E+00,
8.100800000000000E+08,-3.247360302018629E+00,
8.101400000000000E+08,-3.243361013657513E+00,
8.102000000000000E+08,-3.250686558164384E+00,
8.102600000000000E+08,-3.245673184206931E+00,
8.103200000000000E+08,-3.241160186784134E+00,
8.103800000000000E+08,-3.239326662188318E+00,
8.104400000000000E+08,-3.240786564281886E+00,
8.105000000000000E+08,-3.238901478658342E+00,
8.105600000000000E+08,-3.236177559937680E+00,
8.106200000000000E+08,-3.229000000558946E+00,
8.106800000000000E+08,-3.229969851904842E+00,
8.107400000000000E+08,-3.227453620114271E+00,
8.108000000000000E+08,-3.223862500704871E+00,
8.108600000000000E+08,-3.223796232998719E+00,
8.109200000000000E+08,-3.219093991828536E+00,
8.109800000000000E+08,-3.222595968788109E+00,
8.110400000000000E+08,-3.217120184672274E+00,
8.111000000000000E+08,-3.219103705013065E+00,
8.111600000000000E+08,-3.218926881057236E+00,
8.112200000000000E+08,-3.209329429817345E+00,
8.112800000000000E+08,-3.212890265982305E+00,
8.113400000000000E+08,-3.203286484390836E+00,
8.114000000000000E+08,-3.210034339225018E+00,
8.114600000000000E+08,-3.203647788848641E+00,
8.115200000000000E+08,-3.205027118424062E+00,
8.115800000000000E+08,-3.200730180919403E+00,
8.116400000000000E+08,-3.192943465886223E+00,
8.117000000000000E+08,-3.190752571605402E+00,
8.117600000000000E+08,-3.193814033980429E+00,
8.118200000000000E+08,-3.192084145530727E+00,
8.118800000000000E+08,-3.188656306438358E+00,
8.119400000000000E+08,-3.182040955021554E+00,
8.120000000000000E+08,-3.188895622146710E+00,
8.120600000000000E+08,-3.182778725753757E+00,
8.121200000000000E+08,-3.182528787345301E+00,
8.121800000000000E+08,-3.175180761218352E+00,
8.122400000000000E+08,-3.177798985130027E+00,
8.123000000000000E+08,-3.174035924126525E+00,
8.123600000000000E+08,-3.169783490509814E+00,
8.124200000000000E+08,-3.174699225078273E+00,
8.124800000000000E+08,-3.170998405669569E+00,
8.125400000000000E+08,-3.163246141250946E+00,
8.126000000000000E+08,-3.168353860104851E+00,
8.126600000000000E+08,-3.162122452331733E+00,
8.127200000000000E+08,-3.157137518646314E+00,
8.127800000000000E+08,-3.160436829984647E+00,
8.128400000000000E+08,-3.158850196440035E+00,
8.129000000000000E+08,-3.156088574613905E+00,
8.129600000000000E+08,-3.156235906037941E+00,
8.130200000000000E+08,-3.156833037397557E+00,
8.130800000000000E+08,-3.145724291429253E+00,
8.131400000000000E+08,-3.143502484110791E+00,
8.132000000000000E+08,-3.143339260097161E+00,
8.132600000000000E+08,-3.145089263160359E+00,
8.133200000000000E+08,-3.136898254815886E+00,
8.133800000000000E+08,-3.138686343689260E+00,
8.134400000000000E+08,-3.140112610556813E+00,
8.135000000000000E+08,-3.137835759041534E+00,
8.135600000000000E+08,-3.131587699619482E+00,
8.136200000000000E+08,-3.125665789226377E+00,
8.136800000000000E+08,-3.129518680144534E+00,
8.137400000000000E+08,-3.128810725019110E+00,
8.138000000000000E+08,-3.123457226033528E+00,
8.138600000000000E+08,-3.125098917292529E+00,
8.139200000000000E+08,-3.118263912118175E+00,
8.139800000000000E+08,-3.121259255252993E+00,
8.140400000000000E+08,-3.119591839805804E+00,
8.141000000000000E+08,-3.113721868168770E+00,
8.141600000000000E+08,-3.110905802490605E+00,
8.142200000000000E+08,-3.108149887860022E+00,
8.142800000000000E+08,-3.108399397960738E+00,
8.143400000000000E+08,-3.106480887238830E+00,
8.144000000000000E+08,-3.106358926917982E+00,
8.144600000000000E+08,-3.104932182310529E+00,
8.145200000000000E+08,-3.101769156691248E+00,
8.145800000000000E+08,-3.097642486451444E+00,
8.146400000000000E+08,-3.092415706529791E+00,
