# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.000000000000000E+08,-2.608506122561182E+00,
8.000600000000000E+08,-2.609452071074487E+00,
8.001200000000000E+08,-2.601186112728101E+00,
8.001800000000000E+08,-2.612039459399207E+00,
8.002400000000000E+08,-2.609873033906918E+00,
8.003000000000000E+08,-2.609004662092230E+00,
8.003600000000000E+08,-2.610247432981547E+00,
8.004200000000000E+08,-2.609845321357883E+00,
8.004800000000000E+08,-2.609553895193656E+00,
8.005400000000000E+08,-2.611333961431961E+00,
8.006000000000000E+08,-2.608632667280141E+00,
8.006600000000000E+08,-2.617463673595934E+00,
8.007200000000000E+08,-2.610589208792650E+00,
8.007800000000000E+08,-2.614681647668035E+00,
8.008400000000000E+08,-2.607973369991933E+00,
8.009000000000000E+08,-2.601497807493469E+00,
8.009600000000000E+08,-2.617462350756489E+00,
8.010200000000000E+08,-2.603804826170135E+00,
8.010800000000000E+08,-2.612149781588460E+00,
8.011400000000000E+08,-2.620735658448544E+00,
8.012000000000000E+08,-2.613616299325286E+00,
8.012600000000000E+08,-2.616757662298196E+00,
8.013200000000000E+08,-2.615342374741045E+00,
8.013800000000000E+08,-2.614905713839052E+00,
8.014400000000000E+08,-2.621809328261935E+00,
8.015000000000000E+08,-2.617506143651718E+00,
8.015600000000000E+08,-2.619551249688116E+00,
8.016200000000000E+08,-2.614890186350629E+00,
8.016800000000000E+08,-2.620617490086163E+00,
8.017400000000000E+08,-2.620298100487481E+00,
8.018000000000000E+08,-2.615810231086137E+00,
8.018600000000000E+08,-2.620316201323656E+00,
8.019200000000000E+08,-2.619103308914161E+00,
8.019800000000000E+08,-2.621613815572699E+00,
8.020400000000000E+08,-2.623232884403979E+00,
8.021000000000000E+08,-2.620027903781240E+00,
8.021600000000000E+08,-2.617199086391364E+00,
8.022200000000000E+08,-2.622238327186292E+00,
8.022800000000000E+08,-2.619974598904571E+00,
8.023400000000000E+08,-2.622716386736503E+00,
8.024000000000000E+08,-2.626223483339876E+00,
8.024600000000000E+08,-2.622255488364627E+00,
8.025200000000000E+08,-2.618264906270918E+00,
8.025800000000000E+08,-2.627424479843598E+00,
8.026400000000000E+08,-2.622078585219506E+00,
8.027000000000000E+08,-2.618305577452164E+00,
8.027600000000000E+08,-2.625594604049576E+00,
8.028200000000000E+08,-2.622554240263120E+00,
