# Version 1.00
#
freq[Hz],Trc1_S11[dB],
8.000000000000000E+08,-1.378195269099853E+01,
8.000600000000000E+08,-1.380779984424673E+01,
8.001200000000000E+08,-1.381445534751781E+01,
8.001800000000000E+08,-1.383863225345521E+01,
8.002400000000000E+08,-1.384676623733225E+01,
8.003000000000000E+08,-1.383550967998125E+01,
8.003600000000000E+08,-1.384368238079125E+01,
8.004200000000000E+08,-1.385532761917085E+01,
8.004800000000000E+08,-1.383472272930779E+01,
8.005400000000000E+08,-1.385595994647653E+01,
8.006000000000000E+08,-1.386109028102696E+01,
8.006600000000000E+08,-1.387904755683445E+01,
8.007200000000000E+08,-1.383042418935695E+01,
8.007800000000000E+08,-1.388873968167304E+01,
8.008400000000000E+08,-1.388678608743495E+01,
8.009000000000000E+08,-1.388620096018646E+01,
8.009600000000000E+08,-1.388690846671536E+01,
8.010200000000000E+08,-1.390642383186655E+01,
8.010800000000000E+08,-1.388428531593847E+01,
8.011400000000000E+08,-1.391178614017550E+01,
8.012000000000000E+08,-1.391180537706532E+01,
8.012600000000000E+08,-1.391808426223040E+01,
8.013200000000000E+08,-1.391723354983691E+01,
8.013800000000000E+08,-1.394411759796292E+01,
8.014400000000000E+08,-1.395505872297641E+01,
8.015000000000000E+08,-1.394459881805323E+01,
8.015600000000000E+08,-1.393768760710412E+01,
8.016200000000000E+08,-1.393031549204217E+01,
8.016800000000000E+08,-1.393395240971129E+01,
8.017400000000000E+08,-1.397791131318657E+01,
8.018000000000000E+08,-1.394595565145793E+01,
8.018600000000000E+08,-1.395663438587574E+01,
8.019200000000000E+08,-1.397850163816111E+01,
8.019800000000000E+08,-1.399881633697330E+01,
8.020400000000000E+08,-1.399178443021921E+01,
8.021000000000000E+08,-1.398617955418690E+01,
8.021600000000000E+08,-1.400423909614252E+01,
8.022200000000000E+08,-1.403274519769305E+01,
8.022800000000000E+08,-1.400756118456185E+01,
8.023400000000000E+08,-1.403001305598846E+01,
8.024000000000000E+08,-1.402930552732397E+01,
8.024600000000000E+08,-1.402638244761346E+01,
8.025200000000000E+08,-1.402605372266978E+01,
8.025800000000000E+08,-1.401991780913240E+01,
8.026400000000000E+08,-1.404160370739444E+01,
8.027000000000000E+08,-1.404386513676451E+01,
8.027600000000000E+08,-1.403269314825146E+01,
8.028200000000000E+08,-1.404004546443213E+01,
8.028800000000000E+08,-1.407103336395603E+01,
8.029400000000000E+08,-1.404449926903816E+01,
8.030000000000000E+08,-1.407741984832939E+01,
8.030600000000000E+08,-1.406245925844204E+01,
8.031200000000000E+08,-1.408679423349114E+01,
8.031800000000000E+08,-1.407713631291181E+01,
8.032400000000000E+08,-1.408014241653179E+01,
8.033000000000000E+08,-1.409183483274284E+01,
8.033600000000000E+08,-1.410680029766682E+01,
8.034200000000000E+08,-1.409039857254733E+01,
8.034800000000000E+08,-1.412099053036067E+01,
8.035400000000000E+08,-1.411387371941409E+01,
8.036000000000000E+08,-1.413406058727888E+01,
8.036600000000000E+08,-1.413899607268041E+01,
8.037200000000000E+08,-1.410913728850240E+01,
8.037800000000000E+08,-1.412164396359777E+01,
8.038400000000000E+08,-1.415107664634314E+01,
8.039000000000000E+08,-1.411387429179260E+01,
8.039600000000000E+08,-1.416319767798186E+01,
8.040200000000000E+08,-1.415791136509209E+01,
8.040800000000000E+08,-1.418250298853281E+01,
8.041400000000000E+08,-1.418123732444487E+01,
8.042000000000000E+08,-1.421019578931643E+01,
8.042600000000000E+08,-1.418886242876627E+01,
8.043200000000000E+08,-1.419187155820187E+01,
8.043800000000000E+08,-1.419244782784400E+01,
8.044400000000000E+08,-1.423107167670258E+01,
8.045000000000000E+08,-1.421284797644309E+01,
8.045600000000000E+08,-1.420766073193674E+01,
8.046200000000000E+08,-1.421769536191825E+01,
8.046800000000000E+08,-1.421028049370289E+01,
8.047400000000000E+08,-1.422471745381849E+01,
8.048000000000000E+08,-1.426103907893152E+01,
8.048600000000000E+08,-1.422453474250494E+01,
8.049200000000000E+08,-1.425674126765514E+01,
8.049800000000000E+08,-1.424465266888877E+01,
8.050400000000000E+08,-1.423965219306156E+01,
8.051000000000000E+08,-1.429756120001357E+01,
8.051600000000000E+08,-1.425962577808267E+01,
8.052200000000000E+08,-1.424605526631008E+01,
8.052800000000000E+08,-1.427598518030167E+01,
8.053400000000000E+08,-1.426545196947310E+01,
8.054000000000000E+08,-1.428246798195829E+01,
8.054600000000000E+08,-1.430195870231358E+01,
8.055200000000000E+08,-1.428603504853014E+01,
8.055800000000000E+08,-1.430611692757956E+01,
8.056400000000000E+08,-1.430943810700766E+01,
8.057000000000000E+08,-1.431620516731954E+01,
8.057600000000000E+08,-1.430158300245758E+01,
8.058200000000000E+08,-1.433209256999343E+01,
8.058800000000000E+08,-1.432645263474699E+01,
8.059400000000000E+08,-1.437055391939845E+01,
8.060000000000000E+08,-1.433107487634628E+01,
8.060600000000000E+08,-1.432983847066529E+01,
8.061200000000000E+08,-1.432743463180738E+01,
8.061800000000000E+08,-1.432004498543980E+01,
8.062400000000000E+08,-1.433913971790945E+01,
8.063000000000000E+08,-1.436409088925340E+01,
8.063600000000000E+08,-1.437978998112817E+01,
8.064200000000000E+08,-1.438607065256708E+01,
8.064800000000000E+08,-1.437745219816147E+01,
8.065400000000000E+08,-1.435502878346967E+01,
8.066000000000000E+08,-1.433485390669039E+01,
8.066600000000000E+08,-1.439978462129175E+01,
8.067200000000000E+08,-1.439507548725821E+01,
8.067800000000000E+08,-1.442122164744795E+01,
8.068400000000000E+08,-1.441128038955051E+01,
8.069000000000000E+08,-1.442262543650314E+01,
8.069600000000000E+08,-1.439896072623270E+01,
8.070200000000000E+08,-1.440676112558847E+01,
8.070800000000000E+08,-1.443854964417140E+01,
8.071400000000000E+08,-1.441851960624519E+01,
8.072000000000000E+08,-1.443911647911131E+01,
8.072600000000000E+08,-1.443239345771568E+01,
8.073200000000000E+08,-1.443324408927691E+01,
8.073800000000000E+08,-1.443993168850017E+01,
8.074400000000000E+08,-1.445045789703126E+01,
8.075000000000000E+08,-1.444268633896221E+01,
8.075600000000000E+08,-1.446053979711125E+01,
8.076200000000000E+08,-1.447274645381907E+01,
8.076800000000000E+08,-1.447949570271906E+01,
8.077400000000000E+08,-1.448277541740465E+01,
8.078000000000000E+08,-1.446914828520238E+01,
8.078600000000000E+08,-1.447217971852059E+01,
8.079200000000000E+08,-1.451069082755549E+01,
8.079800000000000E+08,-1.448819325978232E+01,
8.080400000000000E+08,-1.448714242727460E+01,
8.081000000000000E+08,-1.452093179424227E+01,
8.081600000000000E+08,-1.449277093074858E+01,
8.082200000000000E+08,-1.453914495022735E+01,
