# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.068400000000000E+08,-5.746067815584879E+00,
8.069000000000000E+08,-5.736586261979665E+00,
8.069600000000000E+08,-5.739390500114252E+00,
8.070200000000000E+08,-5.740770291086305E+00,
8.070800000000000E+08,-5.745078680726251E+00,
8.071400000000000E+08,-5.736618983090628E+00,
8.072000000000000E+08,-5.737647718489148E+00,
8.072600000000000E+08,-5.726225053996688E+00,
8.073200000000000E+08,-5.729951448449945E+00,
8.073800000000000E+08,-5.732047157814950E+00,
8.074400000000000E+08,-5.718659201815584E+00,
8.075000000000000E+08,-5.726995443746562E+00,
8.075600000000000E+08,-5.728543418784141E+00,
8.076200000000000E+08,-5.719012172556645E+00,
8.076800000000000E+08,-5.717718686512527E+00,
8.077400000000000E+08,-5.727130654437320E+00,
8.078000000000000E+08,-5.725447719866050E+00,
8.078600000000000E+08,-5.717984866804073E+00,
8.079200000000000E+08,-5.716044354892742E+00,
8.079800000000000E+08,-5.716248626537471E+00,
8.080400000000000E+08,-5.711410748253149E+00,
8.081000000000000E+08,-5.719168194019277E+00,
8.081600000000000E+08,-5.710337158956555E+00,
8.082200000000000E+08,-5.711149483472836E+00,
8.082800000000000E+08,-5.703297437720245E+00,
8.083400000000000E+08,-5.700758678535950E+00,
8.084000000000000E+08,-5.705689099044595E+00,
8.084600000000000E+08,-5.705403246351057E+00,
8.085200000000000E+08,-5.701278868439620E+00,
8.085800000000000E+08,-5.697449914115412E+00,
8.086400000000000E+08,-5.695940324228142E+00,
8.087000000000000E+08,-5.695790041919663E+00,
8.087600000000000E+08,-5.700842302689669E+00,
8.088200000000000E+08,-5.691450386319875E+00,
8.088800000000000E+08,-5.699196806309955E+00,
8.089400000000000E+08,-5.694194926638003E+00,
8.090000000000000E+08,-5.690211369689972E+00,
8.090600000000000E+08,-5.682417178598458E+00,
8.091200000000000E+08,-5.685562679604938E+00,
8.091800000000000E+08,-5.677437233165038E+00,
8.092400000000000E+08,-5.683738482248408E+00,
8.093000000000000E+08,-5.679994710409694E+00,
8.093600000000000E+08,-5.685013273755711E+00,
8.094200000000000E+08,-5.689321894013641E+00,
8.094800000000000E+08,-5.682396787996188E+00,
8.095400000000000E+08,-5.670804329158393E+00,
8.096000000000000E+08,-5.668900522500095E+00,
8.096600000000000E+08,-5.672496097793668E+00,
8.097200000000000E+08,-5.673706459082767E+00,
